posting_id,image,image_phash,title,label_group,hight,width,hamming_median_dist,post_per_group,target,fold,best25_mean_img,true_postings,pred_postings_img,f1_img,best25_mean_text,f1_text,pred_postings_text,joined_pred,f1_joined
train_2421402534,f30e53faf6a7877106ebc8ad2acc7567.jpg,a60081af1e3e3e3f,Shannen lipstik shanen creamy lip paint,1381597103,704,704,30.0,8,3557,0,0.9384288787841797,train_352646006 train_1280220978 train_1941895702 train_1892071670 train_2970223750 train_2567013657 train_2421402534 train_2480428289,train_691041440 train_1042431948 train_2873715986 train_2421402534,0.16666666666666666,0.9970373757326287,0.6666666666666666,train_1110212222 train_352646006 train_597539555 train_565629063 train_1941895702 train_1892071670 train_2970223750 train_2537927858 train_800889804 train_3485999019 train_2567013657 train_2421402534 train_2480428289,train_1042431948 train_1110212222 train_1892071670 train_1941895702 train_2421402534 train_2480428289 train_2537927858 train_2567013657 train_2873715986 train_2970223750 train_3485999019 train_352646006 train_565629063 train_597539555 train_691041440 train_800889804,0.5833333333333334
train_1627968969,f30e8292a4c0c1be4a5ecc245f250906.jpg,d2fbfb4208ad248d,COOLING 5. SPRAY,2403853885,640,640,28.0,2,6198,0,0.5128973722457886,train_3064685478 train_1627968969,train_3064685478 train_1627968969,1.0,0.4516849816486288,0.6666666666666666,train_1627968969,train_1627968969 train_3064685478,1.0
train_4167024709,f31093783e459127dad848c5b7795937.jpg,ea878521581f6fcc,Jolly facial 1 kg,2804572755,640,640,30.0,3,7207,0,0.6460928320884705,train_1900643623 train_2067371060 train_4167024709,train_1900643623 train_2067371060 train_4167024709,1.0,0.49502525455431606,0.8,train_1900643623 train_4167024709,train_1900643623 train_2067371060 train_4167024709,1.0
train_3588808805,f315e1281bd0ec976b0b7e3bbd7128e2.jpg,ce63319c9a69c693,Sepatu Premium Vans Oldskool Black White,665318380,640,640,34.0,5,1697,0,0.517954409122467,train_1869236154 train_3054045316 train_4183589277 train_3670611839 train_3588808805,train_3588808805,0.3333333333333333,0.6908774917335941,0.5714285714285714,train_3054045316 train_3588808805,train_3054045316 train_3588808805,0.5714285714285714
train_154711965,f316f8baf3ec50c82bdeba214c8c81d5.jpg,ef4d319b38306333,Pemimpi(n) Uncensored - Wildan Alamsyah *Edisi ttd penulis,1528129430,640,640,24.0,2,3902,0,0.5882740616798401,train_2482521360 train_154711965,train_2482521360 train_154711965,1.0,0.412048919746264,1.0,train_2482521360 train_154711965,train_154711965 train_2482521360,1.0
train_1072935172,f31f459b24b8cf7bab0f995b3dc2a3f2.jpg,a9f896076bb83163,paint gun/ gun spray/ alat semprot cat elektrik otomatis airbrush paint zoom,701504146,640,640,0.0,2,1798,0,0.6588336229324341,train_1331296321 train_1072935172,train_1331296321 train_1072935172,1.0,0.4966584037138684,1.0,train_1331296321 train_1072935172,train_1072935172 train_1331296321,1.0
train_1067685390,f32dae20f549f3391f3ebf29d225da7b.jpg,e169cb329eb69690,Case Matte ALL TYPE Matte Black SoftCase Full Black/SoftCASE,2548434700,800,800,37.0,4,6580,0,0.439399391412735,train_453026935 train_2710640892 train_4252425535 train_1067685390,train_1067685390,0.4,0.6415578126907869,0.4,train_1067685390,train_1067685390,0.4
train_428511371,f332277b708d96eb120ae831cef3bb3c.jpg,ab30f44f0fe4b40b,Pediasure Triplesure 400 Gram Rasa Madu / Pediasure Kemasan Baru,4089596260,800,800,29.0,4,10500,0,0.7670519948005676,train_1890076674 train_2954678457 train_428511371 train_1110269650,train_3489385103 train_428511371 train_1110269650,0.5714285714285714,0.5982083770126421,0.3333333333333333,train_473068450 train_428511371,train_1110269650 train_3489385103 train_428511371 train_473068450,0.5
train_1110269650,f332277b708d96eb120ae831cef3bb3c.jpg,ab30f44f0fe4b40b,Pediasure Vanila 400 Gram / 400gr / New Pediasure,4089596260,800,800,29.0,4,10500,0,0.7670519948005676,train_1890076674 train_2954678457 train_428511371 train_1110269650,train_3489385103 train_428511371 train_1110269650,0.5714285714285714,0.6368550805901542,0.4,train_1110269650,train_1110269650 train_3489385103 train_428511371,0.5714285714285714
train_3760264656,f337d2111a81dc37d534789dd9e9cf8b.jpg,b151ea26c58b317b,[64gr] Masker Organik Coffee by Yoqueen Beauty,1778775267,1024,1024,32.0,3,4552,0,0.6814131140708923,train_325327065 train_1937088945 train_3760264656,train_2995467697 train_3760264656,0.4,0.7252891117801586,0.6666666666666666,train_2995467697 train_1937088945 train_3760264656,train_1937088945 train_2995467697 train_3760264656,0.6666666666666666
train_3210265617,f33be10e807614c76254864de4c33e05.jpg,f7a257e828917a16,"b""Heinz Farley's Biskuit 6 - 24 Month Bayi 120gr / Heinz Farley Biskuit""",1698326880,500,500,32.0,4,4341,0,0.5613067150115967,train_977264771 train_1320568493 train_557859198 train_3210265617,train_977264771 train_3210265617,0.6666666666666666,0.6670389349886269,1.0,train_977264771 train_1320568493 train_557859198 train_3210265617,train_1320568493 train_3210265617 train_557859198 train_977264771,1.0
train_3101202238,f33d86110edb139d24e09c7f6b532d35.jpg,ae84915b5b1e6c63,[Shafamarwa] Kaos Sarimbit Keluarga [SM 41],4036364070,1024,1024,8.0,2,10372,0,0.5547385811805725,train_1357227867 train_3101202238,train_1357227867 train_3101202238,1.0,0.4404679399915579,1.0,train_1357227867 train_3101202238,train_1357227867 train_3101202238,1.0
train_1663710022,f33e42a4261a738deece14900e3affbb.jpg,bc36c2e093cb8d39,Sandisk Ultra Dual Drive USB TYPE C 32GB Flashdisk OTG Type-C,3985180291,800,800,34.0,3,10255,0,0.7689921855926514,train_2697402166 train_2438406252 train_1663710022,train_2697402166 train_1663710022,0.8,0.7088137005277454,0.8,train_2697402166 train_1663710022,train_1663710022 train_2697402166,0.8
train_973164729,f35d3665405dc54ea8c4ead719c9a930.jpg,fb918c4284c65bbd,SAVELA | Sport Bra Non Busa - BH Sport Non Busa art L02,2446070153,1024,1024,26.0,2,6308,0,0.5011361241340637,train_2396558168 train_973164729,train_973164729,0.6666666666666666,0.49953229089548934,0.5,train_1742073263 train_973164729,train_1742073263 train_973164729,0.5
train_4204629846,f36486206befad3c3edd70dfbcc76f80.jpg,9e5a93da6a42b585,ROYAL CANIN KITTEN 36 400GR FRESHPACK,1194896585,1024,1024,30.0,3,3118,0,0.6210296750068665,train_2420548897 train_3549060775 train_4204629846,train_2420548897 train_3549060775 train_4204629846,1.0,0.6130938626925259,1.0,train_2420548897 train_3549060775 train_4204629846,train_2420548897 train_3549060775 train_4204629846,1.0
train_1383969166,f36a434cafdfc8dbf9ee7515eb272b43.jpg,f896934bcb239368,GR-62 Ransel Wanita Tas Wanita Ransel Import Ransel Tas Import + Boneka + Gantungan JAKARTA,3928069601,800,800,6.0,3,10115,0,0.7696054577827454,train_414417514 train_713504536 train_1383969166,train_414417514 train_713504536 train_1383969166,1.0,0.5294177517766921,0.5,train_1383969166,train_1383969166 train_414417514 train_713504536,1.0
train_3653987071,f37c7780a7695c1c2aa3501e02185563.jpg,e684198f09f3a65b,KAOS PRIA LENGAN PANJANG baju kaos polos katun combed murah,2550723750,640,640,30.0,2,6584,0,0.4937756061553955,train_3690236372 train_3653987071,train_3653987071,0.6666666666666666,0.5822556829098676,0.6666666666666666,train_3653987071,train_3653987071,0.6666666666666666
train_131255814,f3808f499baad4c37e1303feeafdbcf4.jpg,e849b7b4186bc96c,Cd Wanita Sorex 1239 {Midi} Super Soft JAHITAN BELAKANG | Cd Basic |,4082213560,1024,1024,36.0,2,10479,0,0.5575836300849915,train_919361466 train_131255814,train_919361466 train_131255814,1.0,0.45298678011949084,1.0,train_919361466 train_131255814,train_131255814 train_919361466,1.0
train_3811737904,f384dcc620a16aa71a677623ac0712ce.jpg,bcc393623ce1633c,VIVA Queen Bust Cream Krim kecantikan Payudara 40g Halal,3476168339,836,836,30.0,3,8975,0,0.6254783272743225,train_2044493665 train_2569633705 train_3811737904,train_2044493665 train_2569633705 train_3811737904,1.0,0.49401840258717006,1.0,train_2044493665 train_2569633705 train_3811737904,train_2044493665 train_2569633705 train_3811737904,1.0
train_1971526036,f38a79c90be75beb4d5a1760c1fbb755.jpg,e99696696986963a,Avoskin Basic Kit,3191617500,1000,1000,28.0,2,8258,0,0.5744635462760925,train_4048980481 train_1971526036,train_4048980481 train_1971526036,1.0,0.48855415914733885,0.6666666666666666,train_1971526036,train_1971526036 train_4048980481,1.0
train_223427393,f39d54879d515daacb42ad9260620cee.jpg,dac4c233e157ce1c,Mamypoko Royal soft boys  L34/ XL30 dan XXL 24,22285547,640,640,28.0,13,50,0,0.8609063029289246,train_3137481017 train_1626889862 train_1844608486 train_2953690871 train_952103791 train_238144729 train_468693636 train_3550043417 train_481515401 train_3083482784 train_2378689644 train_1842005873 train_223427393,train_952103791 train_1842005873 train_223427393,0.375,0.7523877301444125,0.26666666666666666,train_481515401 train_223427393,train_1842005873 train_223427393 train_481515401 train_952103791,0.47058823529411764
train_2897838205,f3a21e3d39b6c67a8652f5a854da8106.jpg,86828b99bdbda8e8,PILIHAN CERDAS WARNA LENGKAP FRENCH HIJAB NIQOB/HIJAB KORONA TERMURAH...,3801514961,640,640,24.0,2,9803,0,0.8442338109016418,train_1080698977 train_2897838205,train_2470711154 train_840904371 train_2897838205,0.4,0.4043623748605623,0.6666666666666666,train_2897838205,train_2470711154 train_2897838205 train_840904371,0.4
train_2240426998,f3b43be8d3517d933404635c5f4a6cf5.jpg,a55690fe6b3ca942,Saudia Ansania Jilbab Rawis Saudi Part 2,3734383170,1024,1024,30.0,3,9635,0,0.47257837653160095,train_2869812413 train_400926514 train_2240426998,train_2240426998,0.5,0.6097053359515617,0.8,train_400926514 train_2240426998,train_2240426998 train_400926514,0.8
train_318679590,f3ba1205d7ad4d19115b111b6110e290.jpg,a43c99c3c6cb9b92,Busa Ajaib Pembersih Serba Guna Magic Rub Melamine Sponge Cleaner,1014916122,1000,1000,32.0,2,2659,0,0.47834277153015137,train_2915626659 train_318679590,train_318679590,0.6666666666666666,0.5743604238910921,1.0,train_2915626659 train_318679590,train_2915626659 train_318679590,1.0
train_251723466,f3ba14e0904558159c19970877c72db1.jpg,b3ce8ccc33989999,Kecap Ikan Cap Ikan Merah Djoe Hoa 140ml,770141240,640,640,24.0,4,1985,0,0.6950932145118713,train_2576755812 train_3745973950 train_3223246085 train_251723466,train_3745973950 train_251723466,0.6666666666666666,0.72415837710945,1.0,train_2576755812 train_3745973950 train_3223246085 train_251723466,train_251723466 train_2576755812 train_3223246085 train_3745973950,1.0
train_3793314742,f3daed22cc41ffedfcb86f79c853de2e.jpg,95c04a2b7423cfbb,SELAI NANAS REPPACK 500GRAM/ISIAN NASTAR/SELAI NASTAR THE NINE,1902560806,640,640,44.0,2,4861,0,0.4752286970615387,train_3793314742 train_4231731058,train_3793314742,0.6666666666666666,0.5384708868487378,1.0,train_3793314742 train_4231731058,train_3793314742 train_4231731058,1.0
train_3643159741,f3dddd09aab39ac2591dc0a508d8ba50.jpg,8061f296de968797,Masker kain 3ply EARLOOP,1707910864,800,800,30.0,13,4372,0,0.4863763749599457,train_364603247 train_1027469877 train_3211276247 train_2277863279 train_3671793036 train_1908008154 train_1719664856 train_1231571789 train_2404777416 train_3778539111 train_1256469590 train_3343516218 train_3643159741,train_3643159741,0.14285714285714285,0.6990153050908882,0.14285714285714285,train_3643159741,train_3643159741,0.14285714285714285
train_2654682772,f3e423f7552c5980dc31d97c478d68e4.jpg,81fe3c253d253636,PAKET SIANG MALAM NIVEA SERUM NIGHT NOURISH & CARE&PROTECT,3808346096,800,800,34.0,2,9826,0,0.6708106994628906,train_2368683063 train_2654682772,train_2654682772,0.6666666666666666,0.6269488720965614,0.6666666666666666,train_2654682772,train_2654682772,0.6666666666666666
train_1570658389,f3e8dcebfd76a32b4212067a053613cc.jpg,d21bd11ec8f066e6,Wipol Sabun Karbol Pembersih Lantai Lemon Tangguh Bunuh Kuman 780 ml Twin Pack,1055647650,640,640,22.0,2,2760,0,0.5284464955329895,train_2312000695 train_1570658389,train_2312000695 train_1570658389,1.0,0.5693890268126972,1.0,train_2312000695 train_1570658389,train_1570658389 train_2312000695,1.0
train_1807675841,f3ef74cfcf438a3683336bd87cd51b64.jpg,98e7d718e307984e,Jarum Strimin / Jarum Sulam - Tajam - 20pcs - ANK,3662309699,640,640,26.0,2,9461,0,0.46695587038993835,train_2157123117 train_1807675841,train_2157123117 train_1807675841,1.0,0.4710760408358062,1.0,train_2157123117 train_1807675841,train_1807675841 train_2157123117,1.0
train_2258929039,f3f33a092d06af8a62e06afb22355a05.jpg,cce8b1fb66972884,[ready stock free gift] SuperBoss Gluta Collagen Soap Beautetox Skinsuperstar,159351600,640,640,30.0,51,412,0,0.9837765097618103,train_207039286 train_1619338643 train_3721308865 train_1851882944 train_1236075269 train_2855329700 train_1997808959 train_2840508723 train_2729160884 train_2902736490 train_1789512220 train_2172967167 train_3083046401 train_3596545373 train_1673660532 train_675983017 train_799363063 train_2034561720 train_1459295979 train_1473844208 train_2283849789 train_30488954 train_2937433253 train_3851641413 train_3274592078 train_2847244918 train_4286138740 train_3560974982 train_2072061027 train_3134779648 train_3633103106 train_1906102508 train_3869843407 train_4280580992 train_3671554064 train_2683750575 train_1142799664 train_2513892071 train_3980820034 train_3055192895 train_1495753847 train_2266041454 train_2036340727 train_2338443281 train_467196729 train_1061695682 train_2258929039 train_4238545699 train_2160269935 train_1141098045 train_3414293340,train_1619338643 train_3721308865 train_1851882944 train_1236075269 train_2902736490 train_3083046401 train_3596545373 train_799363063 train_2034561720 train_1459295979 train_1473844208 train_30488954 train_2937433253 train_3851641413 train_3274592078 train_4286138740 train_3560974982 train_2072061027 train_3633103106 train_3869843407 train_2683750575 train_1142799664 train_2513892071 train_3980820034 train_2266041454 train_2338443281 train_467196729 train_1061695682 train_2258929039 train_1141098045 train_3414293340,0.7560975609756098,0.7739327111160018,0.07547169811320754,train_2902736490 train_2258929039,train_1061695682 train_1141098045 train_1142799664 train_1236075269 train_1459295979 train_1473844208 train_1619338643 train_1851882944 train_2034561720 train_2072061027 train_2258929039 train_2266041454 train_2338443281 train_2513892071 train_2683750575 train_2902736490 train_2937433253 train_30488954 train_3083046401 train_3274592078 train_3414293340 train_3560974982 train_3596545373 train_3633103106 train_3721308865 train_3851641413 train_3869843407 train_3980820034 train_4286138740 train_467196729 train_799363063,0.7560975609756098
train_614322279,f402adc9e79f8e8fbb80d55aa1d94cd2.jpg,b887b1ceec314a78,Lactogrow 3 Plain / Madu / Vanila 750g Nestle 350g,1285119273,640,640,30.0,20,3326,0,0.9291040301322937,train_181749440 train_2823740522 train_1821702117 train_3543526868 train_4054010633 train_3494709018 train_1882936884 train_1768605850 train_617526881 train_1272445342 train_2419111691 train_146733663 train_2345825275 train_2701266114 train_3630522412 train_3997059536 train_1772615985 train_3364684649 train_614322279 train_3911929308,train_1821702117 train_3543526868 train_4054010633 train_3494709018 train_617526881 train_1272445342 train_2701266114 train_614322279 train_3911929308,0.6206896551724138,0.8617878542007462,0.6666666666666666,train_2823740522 train_4054010633 train_3494709018 train_1882936884 train_1272445342 train_2345825275 train_2701266114 train_3630522412 train_1772615985 train_614322279,train_1272445342 train_1772615985 train_1821702117 train_1882936884 train_2345825275 train_2701266114 train_2823740522 train_3494709018 train_3543526868 train_3630522412 train_3911929308 train_4054010633 train_614322279 train_617526881,0.8235294117647058
train_2425562514,f413301a4243f572822e140ab3fb26aa.jpg,ab96d4691ad6251d,Paha Ayam Tanpa Tulang / Boneless Chicken Tight @2kg,3346732894,700,700,30.0,2,8636,0,0.4487029016017914,train_1830604980 train_2425562514,train_2425562514,0.6666666666666666,0.4419487238467014,1.0,train_1830604980 train_2425562514,train_1830604980 train_2425562514,1.0
train_2640092455,f41549040fb02450b36fe3d7f9a42b90.jpg,8a972850d95e2d7e,RB MB149 Mainan Anak Pagar Tenda Bayi 6 Sisi 10pcs Bola / Pagar Pengaman Bayi Pagar Bermain Baby Fen,1697829030,1024,1024,32.0,3,4339,0,0.4593081474304199,train_2921149256 train_310585191 train_2640092455,train_2640092455,0.5,0.6111566840749243,1.0,train_2921149256 train_310585191 train_2640092455,train_2640092455 train_2921149256 train_310585191,1.0
train_3842913836,f42664731b24b7c06d6010a404508ce9.jpg,e98911eb35b470dc,4A Micro USB Kabel Cable Data Charger Quick Charger Fast Charger ori,510575464,1024,1024,26.0,3,1309,0,0.5576940178871155,train_3518876927 train_2766680356 train_3842913836,train_3518876927 train_3842913836,0.8,0.7959889023420174,1.0,train_3518876927 train_2766680356 train_3842913836,train_2766680356 train_3518876927 train_3842913836,1.0
train_4238545699,f42a18302339c01ca82a91eaff2ae702.jpg,dbc2703e67bc30c2,Gluta Collagen Soap Chocowhite Whitemilky Beautetox Sabun Pemutih Badan Glutta Colagen Free Gift Ori,159351600,567,567,30.0,51,412,0,0.6775839328765869,train_207039286 train_1619338643 train_3721308865 train_1851882944 train_1236075269 train_2855329700 train_1997808959 train_2840508723 train_2729160884 train_2902736490 train_1789512220 train_2172967167 train_3083046401 train_3596545373 train_1673660532 train_675983017 train_799363063 train_2034561720 train_1459295979 train_1473844208 train_2283849789 train_30488954 train_2937433253 train_3851641413 train_3274592078 train_2847244918 train_4286138740 train_3560974982 train_2072061027 train_3134779648 train_3633103106 train_1906102508 train_3869843407 train_4280580992 train_3671554064 train_2683750575 train_1142799664 train_2513892071 train_3980820034 train_3055192895 train_1495753847 train_2266041454 train_2036340727 train_2338443281 train_467196729 train_1061695682 train_2258929039 train_4238545699 train_2160269935 train_1141098045 train_3414293340,train_4238545699 train_2160269935,0.07547169811320754,0.806831810913324,0.14545454545454545,train_2847244918 train_4238545699 train_2160269935 train_3414293340,train_2160269935 train_2847244918 train_3414293340 train_4238545699,0.14545454545454545
train_2160269935,f42a18302339c01ca82a91eaff2ae702.jpg,dbc2703e67bc30c2,Gluta Collagen Soap Chocowhite Whitemilky Sabun Viral Pemutih Badan Glutta Colagen Ori Beautetox,159351600,567,567,30.0,51,412,0,0.6775839328765869,train_207039286 train_1619338643 train_3721308865 train_1851882944 train_1236075269 train_2855329700 train_1997808959 train_2840508723 train_2729160884 train_2902736490 train_1789512220 train_2172967167 train_3083046401 train_3596545373 train_1673660532 train_675983017 train_799363063 train_2034561720 train_1459295979 train_1473844208 train_2283849789 train_30488954 train_2937433253 train_3851641413 train_3274592078 train_2847244918 train_4286138740 train_3560974982 train_2072061027 train_3134779648 train_3633103106 train_1906102508 train_3869843407 train_4280580992 train_3671554064 train_2683750575 train_1142799664 train_2513892071 train_3980820034 train_3055192895 train_1495753847 train_2266041454 train_2036340727 train_2338443281 train_467196729 train_1061695682 train_2258929039 train_4238545699 train_2160269935 train_1141098045 train_3414293340,train_4238545699 train_2160269935,0.07547169811320754,0.8087726406550809,0.14545454545454545,train_3083046401 train_4238545699 train_2160269935 train_3414293340,train_2160269935 train_3083046401 train_3414293340 train_4238545699,0.14545454545454545
train_2389905369,f42efe36fa66f7f5df9f4b735faacc0e.jpg,9e1812c1e3e5af5a,HDMI to AV RCA converter adapter,2813825952,700,700,28.0,2,7237,0,0.4763886630535126,train_2880107116 train_2389905369,train_2389905369,0.6666666666666666,0.5068028066046174,1.0,train_2880107116 train_2389905369,train_2389905369 train_2880107116,1.0
train_1022683359,f4444351467ae548b69d0bb8dc8462bf.jpg,81a817b46f9d780f,[IMPORT] - Setrika Wajah Ion Face Massager Kode SE7,3047199361,605,605,34.0,5,7866,0,0.7091764807701111,train_2314397221 train_1638289424 train_1164878507 train_1022683359 train_38652035,train_2314397221 train_1638289424 train_1022683359 train_38652035,0.8888888888888888,0.6143175274595519,0.5714285714285714,train_2314397221 train_1022683359,train_1022683359 train_1638289424 train_2314397221 train_38652035,0.8888888888888888
train_3420489602,f445dcc0fc3aea6a53ed30fe0f651d8d.jpg,fa409b2bc59d91c6,SABUN QM ORIGINAL,123385121,700,700,20.0,3,318,0,0.6999648213386536,train_4172023735 train_1369918853 train_3420489602,train_4172023735 train_1369918853 train_3420489602,1.0,0.6258945810000456,0.5,train_3420489602,train_1369918853 train_3420489602 train_4172023735,1.0
train_3057844057,f44cf29d5e33e0e696e82b01879922f1.jpg,b19c6c334ec30bcb,SOMETHINC 10% Niacinamide + Moisture Beet Serum 20ml,2094156082,1024,1024,28.0,4,5369,0,0.7576770782470703,train_259276572 train_2018235992 train_826136339 train_3057844057,train_259276572 train_826136339 train_3057844057,0.8571428571428571,0.7055020757195586,1.0,train_259276572 train_2018235992 train_826136339 train_3057844057,train_2018235992 train_259276572 train_3057844057 train_826136339,1.0
train_2919271810,f47750d26c183afbbd4a7e5914b890bd.jpg,8bb4bc1a4c65e49b,Jersey baseball baju baseball Pria Wanita NY orange list hitam,2421033412,640,640,32.0,3,6247,0,0.5388498902320862,train_813852942 train_3142291700 train_2919271810,train_3142291700 train_2919271810,0.8,0.6803705910943871,0.8,train_3142291700 train_2919271810,train_2919271810 train_3142291700,0.8
train_1738229430,f478ffdd579688cab0fe6f414656582e.jpg,8c733ef168f4060f,2PC -4Pcs Jepit Rambut Gaya Korea untuk Wanita,944479978,800,800,18.0,6,2464,0,0.9526846408843994,train_2192887843 train_1839602894 train_1738229430 train_4045348921 train_1636116034 train_2728869524,train_1839602894 train_1738229430 train_4045348921 train_1636116034 train_2728869524,0.9090909090909091,0.5996555987117319,0.5,train_1738229430 train_4045348921,train_1636116034 train_1738229430 train_1839602894 train_2728869524 train_4045348921,0.9090909090909091
train_4045348921,f478ffdd579688cab0fe6f414656582e.jpg,8c733ef168f4060f,4Pcs Jepit Rambut Korea dengan Mutiara untuk Wanita,944479978,800,800,18.0,6,2464,0,0.9526846408843994,train_2192887843 train_1839602894 train_1738229430 train_4045348921 train_1636116034 train_2728869524,train_1839602894 train_1738229430 train_4045348921 train_1636116034 train_2728869524,0.9090909090909091,0.7012455302473454,0.2857142857142857,train_4045348921,train_1636116034 train_1738229430 train_1839602894 train_2728869524 train_4045348921,0.9090909090909091
train_1636116034,f478ffdd579688cab0fe6f414656582e.jpg,8c733ef168f4060f,Pearl Jepit Rambut hairpin four-piece suit Korean fashion women hair clips clip hair accessories F6,944479978,800,800,18.0,6,2464,0,0.9526846408843994,train_2192887843 train_1839602894 train_1738229430 train_4045348921 train_1636116034 train_2728869524,train_1839602894 train_1738229430 train_4045348921 train_1636116034 train_2728869524,0.9090909090909091,0.48086447830287166,0.2857142857142857,train_1636116034,train_1636116034 train_1738229430 train_1839602894 train_2728869524 train_4045348921,0.9090909090909091
train_1141045449,f481db5b830b1031ba69634641a3e6c6.jpg,f1ac568b4a956ad8,NESTLE NAN pH Pro Optipro Susu Pertumbuhan 1-3 Tahun Kaleng 800 gr,717063212,760,760,29.0,4,1835,0,0.6966943144798279,train_316738669 train_3394773797 train_1587395971 train_1141045449,train_1587395971 train_1141045449,0.6666666666666666,0.5752638860375049,0.6666666666666666,train_1587395971 train_1141045449,train_1141045449 train_1587395971,0.6666666666666666
train_866258068,f4870f1d20a29bc723aaeb3a2bf9d775.jpg,bc93c34c1c67333c,\xe2\x9d\xa4artemis.shop\xe2\x9d\xa4 Acnol Lotion / Lotion For Acne 10ml,1746655739,1024,1024,26.0,36,4472,0,0.961908757686615,train_3879247647 train_3378866976 train_674056726 train_1457505137 train_2465941424 train_3582330494 train_1812730090 train_454941918 train_2629377165 train_1824895388 train_2019057454 train_1092917111 train_1550472148 train_4084959673 train_3188845840 train_3337799736 train_1597284852 train_2174196001 train_3674326263 train_1253139441 train_284502269 train_163760782 train_3587513406 train_1621436703 train_4094665188 train_3398839446 train_232453704 train_3748944324 train_2954306675 train_3407194355 train_2747781252 train_444954084 train_866258068 train_1698463128 train_290254101 train_2712719311,train_674056726 train_1457505137 train_2465941424 train_3582330494 train_1812730090 train_2629377165 train_1824895388 train_2019057454 train_1092917111 train_1550472148 train_3337799736 train_1597284852 train_2174196001 train_3674326263 train_1253139441 train_163760782 train_3587513406 train_1621436703 train_4094665188 train_3398839446 train_3748944324 train_2954306675 train_866258068 train_290254101 train_2712719311,0.819672131147541,0.645971578398271,0.05405405405405406,train_866258068,train_1092917111 train_1253139441 train_1457505137 train_1550472148 train_1597284852 train_1621436703 train_163760782 train_1812730090 train_1824895388 train_2019057454 train_2174196001 train_2465941424 train_2629377165 train_2712719311 train_290254101 train_2954306675 train_3337799736 train_3398839446 train_3582330494 train_3587513406 train_3674326263 train_3748944324 train_4094665188 train_674056726 train_866258068,0.819672131147541
train_1017546839,f48a4b85a67690e2c795020cdc12e28c.jpg,811450fcabfcab2d,Totole Kaldu Rasa Ayam 100 gr HALAL MUI,1673669565,448,448,32.0,16,4271,0,0.5066689848899841,train_2980119743 train_775851344 train_1543699099 train_2775712288 train_1384946741 train_192300344 train_2890873152 train_1155145299 train_4171906260 train_4044943545 train_2323117846 train_3621483595 train_3487023166 train_3175599073 train_429095784 train_1017546839,train_775851344 train_1017546839,0.2222222222222222,0.8041151116795399,0.4,train_775851344 train_1155145299 train_2323117846 train_1017546839,train_1017546839 train_1155145299 train_2323117846 train_775851344,0.4
train_4068639653,f48e2ec7e8be2f0283c804290ddcb555.jpg,a4248b9f1a98676f,SERBAT JAHE JANGKRIK MAS (Wedang Jahe),1645795145,640,640,32.0,2,4195,0,0.49128949642181396,train_3200079888 train_4068639653,train_4068639653,0.6666666666666666,0.5070500910915897,1.0,train_3200079888 train_4068639653,train_3200079888 train_4068639653,1.0
train_2548384301,f490344af7f6b54a3cc14daa61da0274.jpg,e99497f06a0f3869,Softex Maternity Breast Pads,3814390525,1024,1024,20.0,9,9836,0,0.9871655106544495,train_2287136579 train_4216639529 train_1931559900 train_3424907658 train_2042795921 train_3222279493 train_2459222709 train_2391502542 train_2548384301,train_2287136579 train_4216639529 train_1931559900 train_3424907658 train_2042795921 train_3222279493 train_2459222709 train_2391502542 train_2548384301,1.0,0.8804790766574468,0.8,train_2287136579 train_4216639529 train_3424907658 train_2042795921 train_2459222709 train_2548384301,train_1931559900 train_2042795921 train_2287136579 train_2391502542 train_2459222709 train_2548384301 train_3222279493 train_3424907658 train_4216639529,1.0
train_3066612360,f49335939e11189b4f6891805a2e162d.jpg,e4d6c33d9861c18f,BERGO polos OVAL pad sedang,190974758,640,640,28.0,3,493,0,0.5555352568626404,train_3605165071 train_4144587542 train_3066612360,train_3066612360,0.5,0.5877360332474132,1.0,train_3605165071 train_4144587542 train_3066612360,train_3066612360 train_3605165071 train_4144587542,1.0
train_3342154629,f49d86007551874981b63abdd243cb5a.jpg,e8cc6f96924b98c3,HELM KYT GALAXY SLIDE 2 SOLID DOUBLE VISOR HALF FACE,2051820557,640,640,32.0,2,5241,0,0.5533027052879333,train_211804617 train_3342154629,train_3342154629,0.6666666666666666,0.5259175608261178,1.0,train_211804617 train_3342154629,train_211804617 train_3342154629,1.0
train_1972161831,f4a473dac6194b96a0ebe557e6831815.jpg,bbb4c0c1944f954f,Medium Picture Hanging Strips 3M Command 17201,1435575565,1024,1024,26.0,2,3681,0,0.516832172870636,train_833764713 train_1972161831,train_833764713 train_1972161831,1.0,0.4770510699346236,1.0,train_833764713 train_1972161831,train_1972161831 train_833764713,1.0
train_2125530682,f4a94448161f79904144c97f07fdc323.jpg,ceb127f8c09732c3,[SET ISI 20 PCS] Ikat Rambut Headband Karet Polos Warna Warni Headband Rubber,4118122025,700,700,32.0,2,10585,0,0.5994823575019836,train_2125530682 train_2619053385,train_1999251871 train_2125530682 train_2619053385,0.8,0.4831567261683163,0.6666666666666666,train_2125530682,train_1999251871 train_2125530682 train_2619053385,0.8
